시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),58.01,202107,7,"        74,700",14,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),58.01,202107,14,"        81,500",9,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),58.01,202107,14,"        79,000",6,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),32.39,202107,15,"        50,000",10,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),75.2,202107,16,"        97,000",13,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),49.94,202107,17,"        71,400",7,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),49.94,202107,17,"        70,000",15,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),49.94,202107,17,"        75,000",9,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),32.39,202107,21,"        55,500",13,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),49.94,202107,24,"        71,000",10,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),41.3,202107,26,"        65,000",4,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),73.94,202107,27,"        60,000",4,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),59.39,202107,31,"        78,000",15,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),32.39,202108,10,"        56,000",15,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),49.94,202108,13,"        74,000",15,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),59.2,202108,13,"        81,000",7,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),41.3,202109,1,"        65,000",14,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,749-5,0749,0005,상계주공4(고층),41.3,202110,12,"        65,500",12,1988,동일로214길 21,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202101,4,"        65,000",5,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202101,4,"        65,000",2,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202101,8,"        65,000",4,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202101,25,"        59,000",3,1987,동일로216길 47,20210302,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202101,25,"        68,800",4,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202101,25,"        68,800",4,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202101,26,"        68,500",5,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202101,30,"        73,000",5,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202102,1,"        75,000",5,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202102,9,"        74,000",3,1987,동일로216길 47,20210308,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202102,9,"        74,000",3,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202102,25,"        69,000",1,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202103,14,"        73,000",5,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202103,18,"        69,000",1,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202103,27,"        72,500",3,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202103,30,"        66,600",1,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202104,6,"        65,000",5,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202104,16,"        70,000",3,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202104,21,"        70,000",2,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202104,23,"        68,200",4,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202104,27,"        70,200",3,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202104,29,"        70,000",1,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202105,3,"        75,000",3,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202105,4,"        65,000",3,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202105,10,"        73,500",3,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202105,11,"        73,600",5,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202105,24,"        78,000",2,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,721,0721,0000,상계주공5(저층),31.98,202108,14,"        80,000",1,1987,동일로216길 47,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202101,9,"        59,000",12,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202101,9,"        55,000",14,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202101,25,"        58,000",1,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202101,27,"        60,000",12,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202101,29,"        76,300",10,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202101,30,"        60,000",8,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),59.2,202102,1,"        78,600",9,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202102,3,"        80,000",9,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202102,10,"        59,000",5,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202102,19,"        63,000",15,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202102,22,"        82,000",8,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202102,23,"        59,500",9,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),59.2,202103,5,"        77,700",5,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202103,13,"        83,000",13,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),49.94,202103,15,"        68,600",12,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202103,18,"        82,000",8,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202103,19,"        58,000",13,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202103,22,"        81,900",8,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202104,1,"        81,500",10,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202104,10,"        57,000",10,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),49.94,202104,10,"        70,000",6,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),49.94,202104,13,"        70,000",2,1988,노해로 508,20210629,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),49.94,202104,13,"        70,000",2,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202104,19,"        61,000",13,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202104,22,"        82,000",13,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202105,3,"        79,700",12,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202105,3,"        64,800",2,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),49.94,202105,12,"        68,000",12,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202105,20,"        82,000",6,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202105,21,"        79,500",9,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),32.39,202105,24,"        59,950",1,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202105,26,"        65,000",10,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),49.94,202105,26,"        62,000",7,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202106,1,"        81,000",9,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202106,3,"        85,000",2,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),59.28,202106,3,"        87,000",7,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202106,7,"        81,500",10,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202106,9,"        85,000",9,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202106,9,"        86,500",6,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),59.28,202106,11,"        86,900",4,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),49.94,202106,11,"        73,200",3,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),49.94,202106,17,"        71,000",1,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202106,18,"        87,000",3,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),32.39,202106,28,"        58,500",4,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202106,28,"        67,200",9,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),37.46,202107,5,"        53,500",3,1988,동일로 1390,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202107,6,"        90,000",12,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),32.39,202107,6,"        58,500",14,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202107,7,"        88,000",10,1988,노해로 508,20210806,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202107,9,"        84,000",6,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),59.2,202107,10,"        81,500",1,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202107,14,"        88,000",10,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202107,14,"        84,000",5,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202107,15,"        89,000",8,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),32.39,202107,19,"        60,000",12,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),41.3,202107,19,"        67,000",2,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),59.2,202107,24,"        87,000",7,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202107,31,"        93,000",9,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202108,9,"        88,000",10,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),59.28,202108,10,"        94,000",11,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),32.39,202108,18,"        60,750",13,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202108,22,"        87,000",1,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202108,23,"        88,000",4,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202109,2,"        91,000",11,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202109,7,"        94,000",11,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),37.46,202109,9,"        70,000",4,1988,동일로 1384,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),59.39,202109,14,"        94,000",8,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202109,25,"        91,700",3,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202109,30,"        93,500",8,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202110,9,"        90,000",9,1988,노해로 508,,-,-
서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.01,202110,22,"        86,000",13,1988,노해로 508,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202101,5,"        55,000",5,1988,동일로 1456,20210218,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202101,5,"        55,000",5,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),49.94,202101,5,"        64,000",5,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),49.94,202101,9,"        63,000",8,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202101,9,"        61,000",12,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),49.94,202101,12,"        67,000",2,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202101,23,"        58,000",10,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202101,27,"        62,000",13,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202101,29,"        59,900",6,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202102,1,"        61,800",1,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202103,12,"        55,000",12,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),79.07,202103,15,"       124,000",13,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202103,24,"        61,500",12,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202103,27,"        60,000",1,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202104,13,"        65,000",9,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.55,202104,15,"        66,000",3,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202104,15,"        60,000",10,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),58.01,202104,16,"        84,500",4,1988,동일로 1456,20210608,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),58.01,202104,16,"        84,500",4,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202104,19,"        64,800",14,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202105,3,"        59,500",1,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),58.01,202105,5,"        80,000",10,1988,상계로1길 92,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202105,5,"        65,000",6,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202105,12,"        68,000",9,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.77,202105,14,"        67,500",12,1988,상계로1길 92,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),49.94,202105,19,"        78,000",14,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202105,22,"        68,500",7,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202105,25,"        69,000",13,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.55,202105,25,"        65,000",8,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.55,202105,25,"        65,000",8,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202105,27,"        62,500",15,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202105,29,"        64,900",15,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),49.94,202106,3,"        79,000",11,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.55,202106,8,"        68,000",15,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),49.94,202106,11,"        80,000",9,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202106,17,"        68,700",8,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),79.07,202106,24,"       108,000",1,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202107,2,"        70,000",15,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),41.3,202107,9,"        63,400",8,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),49.94,202107,20,"        75,000",6,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202107,26,"        72,000",15,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),79.07,202109,14,"       120,000",3,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),45.9,202110,4,"        68,700",4,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),49.94,202110,14,"        74,500",1,1988,동일로 1456,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),66.56,202101,4,"        71,500",15,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202101,4,"        64,000",2,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),41.3,202101,5,"        43,500",10,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202101,5,"        55,000",4,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202101,7,"        58,500",4,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202101,11,"        59,000",7,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202101,11,"        57,000",5,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202101,13,"        60,000",9,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202101,14,"        58,500",8,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202101,14,"        61,500",2,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9,202101,19,"        50,000",15,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),41.3,202101,21,"        50,000",5,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),61.52,202101,23,"        64,000",11,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202101,25,"        58,000",3,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202101,26,"        59,950",7,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202101,26,"        65,000",8,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),41.3,202101,28,"        48,000",12,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202101,29,"        66,000",5,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202101,30,"        65,000",12,1988,노원로 532,20210427,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9,202102,1,"        50,000",4,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),79.07,202102,1,"        92,000",8,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202102,3,"        62,900",6,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),66.56,202102,6,"        83,000",12,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202102,6,"        67,000",8,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202102,16,"        63,000",13,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),41.3,202102,17,"        51,500",15,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202102,17,"        63,600",12,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9,202102,18,"        47,900",10,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),41.3,202102,18,"        51,900",11,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202102,20,"        64,500",3,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.55,202102,23,"        52,000",15,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),41.3,202102,24,"        53,000",5,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202102,26,"        60,000",2,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9,202102,26,"        49,900",7,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),61.52,202103,1,"        71,000",9,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9,202103,13,"        52,000",8,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9,202103,28,"        52,000",11,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),41.3,202103,29,"        52,900",7,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9,202103,29,"        49,000",6,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),41.3,202104,9,"        53,500",7,1988,노원로 532,20210513,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),41.3,202104,21,"        50,800",1,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),66.56,202104,22,"        79,900",2,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),61.52,202104,23,"        74,900",7,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9,202104,23,"        56,000",13,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202104,24,"        63,700",4,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202104,27,"        65,000",12,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),79.07,202104,27,"        91,000",7,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),61.52,202105,9,"        72,000",10,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9,202105,12,"        60,000",7,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),41.3,202105,13,"        53,500",7,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),79.07,202105,19,"        89,000",7,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),61.52,202105,19,"        74,800",12,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202105,19,"        67,000",9,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202105,26,"        65,000",15,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202106,1,"        63,200",14,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202106,10,"        74,500",6,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),61.52,202106,22,"        73,700",15,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),45.9,202106,23,"        60,000",10,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),49.94,202107,16,"        64,300",13,1988,노원로 532,,-,-
서울특별시 노원구 상계동,670,0670,0000,상계주공9(고층),58.01,202107,17,"        75,000",7,1988,노원로 532,,-,-
